id,bowler,wickets,venue,batting_team
1136570,S Kaul,1,Eden Gardens,Kolkata Knight Riders
1136570,Rashid Khan,0,Eden Gardens,Kolkata Knight Riders
1136570,Shakib Al Hasan,2,Eden Gardens,Kolkata Knight Riders
1136570,MG Johnson,1,Eden Gardens,Sunrisers Hyderabad
1136570,AD Russell,0,Eden Gardens,Sunrisers Hyderabad
1136570,SP Narine,2,Eden Gardens,Sunrisers Hyderabad
1136570,PP Chawla,1,Eden Gardens,Sunrisers Hyderabad
1136570,Kuldeep Yadav,1,Eden Gardens,Sunrisers Hyderabad
1136570,Shivam Mavi,0,Eden Gardens,Sunrisers Hyderabad
1136571,Washington Sundar,0,M Chinnaswamy Stadium,Rajasthan Royals
1136571,CR Woakes,2,M Chinnaswamy Stadium,Rajasthan Royals
1136571,UT Yadav,0,M Chinnaswamy Stadium,Rajasthan Royals
1136571,YS Chahal,2,M Chinnaswamy Stadium,Rajasthan Royals
1136571,K Khejroliya,0,M Chinnaswamy Stadium,Rajasthan Royals
1136571,P Negi,0,M Chinnaswamy Stadium,Rajasthan Royals
1136571,K Gowtham,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,DS Kulkarni,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,JD Unadkat,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,BA Stokes,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,S Gopal,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,DJM Short,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136571,B Laughlin,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136572,DL Chahar,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,Harbhajan Singh,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,SN Thakur,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,Imran Tahir,2,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,SR Watson,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,DJ Bravo,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136572,BB Sran,1,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136572,MM Sharma,1,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136572,AJ Tye,2,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136572,Mujeeb Ur Rahman,0,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136572,R Ashwin,1,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136572,Yuvraj Singh,0,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings
1136573,TA Boult,2,Eden Gardens,Kolkata Knight Riders
1136573,CH Morris,2,Eden Gardens,Kolkata Knight Riders
1136573,S Nadeem,1,Eden Gardens,Kolkata Knight Riders
1136573,R Tewatia,3,Eden Gardens,Kolkata Knight Riders
1136573,Mohammed Shami,1,Eden Gardens,Kolkata Knight Riders
1136573,V Shankar,0,Eden Gardens,Kolkata Knight Riders
1136573,PP Chawla,1,Eden Gardens,Delhi Daredevils
1136573,AD Russell,1,Eden Gardens,Delhi Daredevils
1136573,Shivam Mavi,1,Eden Gardens,Delhi Daredevils
1136573,SP Narine,3,Eden Gardens,Delhi Daredevils
1136573,TK Curran,1,Eden Gardens,Delhi Daredevils
1136573,Kuldeep Yadav,3,Eden Gardens,Delhi Daredevils
1136574,UT Yadav,2,Wankhede Stadium,Mumbai Indians
1136574,CR Woakes,1,Wankhede Stadium,Mumbai Indians
1136574,Washington Sundar,0,Wankhede Stadium,Mumbai Indians
1136574,Mohammed Siraj,0,Wankhede Stadium,Mumbai Indians
1136574,YS Chahal,0,Wankhede Stadium,Mumbai Indians
1136574,CJ Anderson,3,Wankhede Stadium,Mumbai Indians
1136574,JJ Bumrah,2,Wankhede Stadium,Royal Challengers Bangalore
1136574,KH Pandya,3,Wankhede Stadium,Royal Challengers Bangalore
1136574,MJ McClenaghan,2,Wankhede Stadium,Royal Challengers Bangalore
1136574,Mustafizur Rahman,0,Wankhede Stadium,Royal Challengers Bangalore
1136574,M Markande,1,Wankhede Stadium,Royal Challengers Bangalore
1136574,HH Pandya,0,Wankhede Stadium,Royal Challengers Bangalore
1136575,PP Chawla,1,Sawai Mansingh Stadium,Rajasthan Royals
1136575,Kuldeep Yadav,1,Sawai Mansingh Stadium,Rajasthan Royals
1136575,SP Narine,0,Sawai Mansingh Stadium,Rajasthan Royals
1136575,Shivam Mavi,2,Sawai Mansingh Stadium,Rajasthan Royals
1136575,N Rana,2,Sawai Mansingh Stadium,Rajasthan Royals
1136575,TK Curran,2,Sawai Mansingh Stadium,Rajasthan Royals
1136575,K Gowtham,2,Sawai Mansingh Stadium,Kolkata Knight Riders
1136575,DS Kulkarni,0,Sawai Mansingh Stadium,Kolkata Knight Riders
1136575,JD Unadkat,0,Sawai Mansingh Stadium,Kolkata Knight Riders
1136575,B Laughlin,0,Sawai Mansingh Stadium,Kolkata Knight Riders
1136575,S Gopal,1,Sawai Mansingh Stadium,Kolkata Knight Riders
1136575,BA Stokes,0,Sawai Mansingh Stadium,Kolkata Knight Riders
1136576,B Kumar,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,CJ Jordan,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,Rashid Khan,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,S Kaul,1,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,DJ Hooda,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,Shakib Al Hasan,0,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab
1136576,BB Sran,1,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
1136576,MM Sharma,2,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
1136576,AJ Tye,2,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
1136576,R Ashwin,0,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
1136576,Mujeeb Ur Rahman,0,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad
1136577,STR Binny,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,K Gowtham,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,JD Unadkat,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,BA Stokes,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,B Laughlin,2,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,S Gopal,3,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136577,DL Chahar,2,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,SN Thakur,2,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,SR Watson,1,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,Imran Tahir,1,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,DJ Bravo,2,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,KV Sharma,2,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136577,RA Jadeja,0,Maharashtra Cricket Association Stadium,Rajasthan Royals
1136578,AS Rajpoot,0,Eden Gardens,Kolkata Knight Riders
1136578,Mujeeb Ur Rahman,2,Eden Gardens,Kolkata Knight Riders
1136578,BB Sran,2,Eden Gardens,Kolkata Knight Riders
1136578,AJ Tye,2,Eden Gardens,Kolkata Knight Riders
1136578,R Ashwin,1,Eden Gardens,Kolkata Knight Riders
1136578,Yuvraj Singh,0,Eden Gardens,Kolkata Knight Riders
1136578,Shivam Mavi,0,Eden Gardens,Kings XI Punjab
1136578,AD Russell,0,Eden Gardens,Kings XI Punjab
1136578,N Rana,0,Eden Gardens,Kings XI Punjab
1136578,SP Narine,1,Eden Gardens,Kings XI Punjab
1136578,PP Chawla,0,Eden Gardens,Kings XI Punjab
1136578,Kuldeep Yadav,0,Eden Gardens,Kings XI Punjab
1136578,TK Curran,0,Eden Gardens,Kings XI Punjab
1136579,UT Yadav,1,M Chinnaswamy Stadium,Delhi Daredevils
1136579,CR Woakes,0,M Chinnaswamy Stadium,Delhi Daredevils
1136579,YS Chahal,2,M Chinnaswamy Stadium,Delhi Daredevils
1136579,Mohammed Siraj,0,M Chinnaswamy Stadium,Delhi Daredevils
1136579,Washington Sundar,1,M Chinnaswamy Stadium,Delhi Daredevils
1136579,CJ Anderson,1,M Chinnaswamy Stadium,Delhi Daredevils
1136579,TA Boult,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136579,GJ Maxwell,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136579,S Nadeem,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136579,CH Morris,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136579,HV Patel,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136579,R Tewatia,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136580,B Kumar,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,B Stanlake,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,Shakib Al Hasan,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,S Kaul,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,Rashid Khan,1,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,DJ Hooda,0,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings
1136580,DL Chahar,3,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136580,SN Thakur,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136580,SR Watson,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136580,RA Jadeja,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136580,KV Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136580,DJ Bravo,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136581,DS Kulkarni,2,Sawai Mansingh Stadium,Mumbai Indians
1136581,K Gowtham,0,Sawai Mansingh Stadium,Mumbai Indians
1136581,JC Archer,3,Sawai Mansingh Stadium,Mumbai Indians
1136581,JD Unadkat,2,Sawai Mansingh Stadium,Mumbai Indians
1136581,S Gopal,0,Sawai Mansingh Stadium,Mumbai Indians
1136581,BA Stokes,0,Sawai Mansingh Stadium,Mumbai Indians
1136581,MJ McClenaghan,1,Sawai Mansingh Stadium,Rajasthan Royals
1136581,JJ Bumrah,2,Sawai Mansingh Stadium,Rajasthan Royals
1136581,KH Pandya,1,Sawai Mansingh Stadium,Rajasthan Royals
1136581,Mustafizur Rahman,1,Sawai Mansingh Stadium,Rajasthan Royals
1136581,M Markande,0,Sawai Mansingh Stadium,Rajasthan Royals
1136581,HH Pandya,2,Sawai Mansingh Stadium,Rajasthan Royals
1136582,TA Boult,2,Feroz Shah Kotla,Kings XI Punjab
1136582,Avesh Khan,2,Feroz Shah Kotla,Kings XI Punjab
1136582,LE Plunkett,3,Feroz Shah Kotla,Kings XI Punjab
1136582,DT Christian,1,Feroz Shah Kotla,Kings XI Punjab
1136582,A Mishra,0,Feroz Shah Kotla,Kings XI Punjab
1136582,GJ Maxwell,0,Feroz Shah Kotla,Kings XI Punjab
1136582,R Tewatia,0,Feroz Shah Kotla,Kings XI Punjab
1136582,AS Rajpoot,2,Feroz Shah Kotla,Delhi Daredevils
1136582,BB Sran,1,Feroz Shah Kotla,Delhi Daredevils
1136582,AJ Tye,2,Feroz Shah Kotla,Delhi Daredevils
1136582,R Ashwin,1,Feroz Shah Kotla,Delhi Daredevils
1136582,Mujeeb Ur Rahman,2,Feroz Shah Kotla,Delhi Daredevils
1136583,JJ Bumrah,1,Wankhede Stadium,Sunrisers Hyderabad
1136583,MJ McClenaghan,3,Wankhede Stadium,Sunrisers Hyderabad
1136583,HH Pandya,2,Wankhede Stadium,Sunrisers Hyderabad
1136583,Mustafizur Rahman,2,Wankhede Stadium,Sunrisers Hyderabad
1136583,M Markande,2,Wankhede Stadium,Sunrisers Hyderabad
1136583,KH Pandya,0,Wankhede Stadium,Sunrisers Hyderabad
1136583,Sandeep Sharma,1,Wankhede Stadium,Mumbai Indians
1136583,Mohammad Nabi,1,Wankhede Stadium,Mumbai Indians
1136583,Shakib Al Hasan,1,Wankhede Stadium,Mumbai Indians
1136583,S Kaul,3,Wankhede Stadium,Mumbai Indians
1136583,Rashid Khan,2,Wankhede Stadium,Mumbai Indians
1136583,Basil Thampi,2,Wankhede Stadium,Mumbai Indians
1136584,DL Chahar,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,SN Thakur,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,Harbhajan Singh,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,RA Jadeja,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,SR Watson,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,Imran Tahir,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,DJ Bravo,4,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136584,P Negi,1,M Chinnaswamy Stadium,Chennai Super Kings
1136584,UT Yadav,1,M Chinnaswamy Stadium,Chennai Super Kings
1136584,Washington Sundar,0,M Chinnaswamy Stadium,Chennai Super Kings
1136584,Mohammed Siraj,0,M Chinnaswamy Stadium,Chennai Super Kings
1136584,YS Chahal,2,M Chinnaswamy Stadium,Chennai Super Kings
1136584,CJ Anderson,1,M Chinnaswamy Stadium,Chennai Super Kings
1136585,AS Rajpoot,5,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,BB Sran,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,R Ashwin,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,MK Tiwary,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,Mujeeb Ur Rahman,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,AJ Tye,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136585,Sandeep Sharma,2,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136585,Mohammad Nabi,0,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136585,S Kaul,1,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136585,Basil Thampi,2,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136585,Rashid Khan,3,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136585,Shakib Al Hasan,2,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab
1136586,PP Chawla,1,Feroz Shah Kotla,Delhi Daredevils
1136586,Kuldeep Yadav,0,Feroz Shah Kotla,Delhi Daredevils
1136586,Shivam Mavi,2,Feroz Shah Kotla,Delhi Daredevils
1136586,SP Narine,0,Feroz Shah Kotla,Delhi Daredevils
1136586,MG Johnson,0,Feroz Shah Kotla,Delhi Daredevils
1136586,AD Russell,1,Feroz Shah Kotla,Delhi Daredevils
1136586,TA Boult,2,Feroz Shah Kotla,Kolkata Knight Riders
1136586,GJ Maxwell,2,Feroz Shah Kotla,Kolkata Knight Riders
1136586,Avesh Khan,2,Feroz Shah Kotla,Kolkata Knight Riders
1136586,LE Plunkett,0,Feroz Shah Kotla,Kolkata Knight Riders
1136586,A Mishra,3,Feroz Shah Kotla,Kolkata Knight Riders
1136586,V Shankar,0,Feroz Shah Kotla,Kolkata Knight Riders
1136586,R Tewatia,0,Feroz Shah Kotla,Kolkata Knight Riders
1136587,MJ McClenaghan,2,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,JJ Bumrah,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,HH Pandya,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,KH Pandya,2,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,M Markande,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,BCJ Cutting,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136587,DL Chahar,0,Maharashtra Cricket Association Stadium,Mumbai Indians
1136587,SN Thakur,0,Maharashtra Cricket Association Stadium,Mumbai Indians
1136587,SR Watson,0,Maharashtra Cricket Association Stadium,Mumbai Indians
1136587,Harbhajan Singh,1,Maharashtra Cricket Association Stadium,Mumbai Indians
1136587,Imran Tahir,0,Maharashtra Cricket Association Stadium,Mumbai Indians
1136587,DJ Bravo,1,Maharashtra Cricket Association Stadium,Mumbai Indians
1136588,K Gowtham,2,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,DS Kulkarni,0,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,JC Archer,3,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,JD Unadkat,1,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,IS Sodhi,1,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,BA Stokes,0,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,MK Lomror,0,Sawai Mansingh Stadium,Sunrisers Hyderabad
1136588,Sandeep Sharma,1,Sawai Mansingh Stadium,Rajasthan Royals
1136588,Shakib Al Hasan,0,Sawai Mansingh Stadium,Rajasthan Royals
1136588,Basil Thampi,1,Sawai Mansingh Stadium,Rajasthan Royals
1136588,S Kaul,2,Sawai Mansingh Stadium,Rajasthan Royals
1136588,Rashid Khan,1,Sawai Mansingh Stadium,Rajasthan Royals
1136588,YK Pathan,1,Sawai Mansingh Stadium,Rajasthan Royals
1136589,PP Chawla,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,SP Narine,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,MG Johnson,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,Shivam Mavi,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,Kuldeep Yadav,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,AD Russell,3,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136589,TG Southee,0,M Chinnaswamy Stadium,Kolkata Knight Riders
1136589,UT Yadav,0,M Chinnaswamy Stadium,Kolkata Knight Riders
1136589,YS Chahal,0,M Chinnaswamy Stadium,Kolkata Knight Riders
1136589,Mohammed Siraj,3,M Chinnaswamy Stadium,Kolkata Knight Riders
1136589,M Ashwin,2,M Chinnaswamy Stadium,Kolkata Knight Riders
1136590,TA Boult,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,Avesh Khan,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,R Tewatia,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,LE Plunkett,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,A Mishra,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,V Shankar,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,GJ Maxwell,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136590,L Ngidi,1,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136590,KM Asif,2,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136590,SR Watson,0,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136590,RA Jadeja,2,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136590,Harbhajan Singh,0,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136590,DJ Bravo,0,Maharashtra Cricket Association Stadium,Delhi Daredevils
1136591,JP Duminy,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,MJ McClenaghan,2,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,JJ Bumrah,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,KH Pandya,0,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,M Markande,1,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,HH Pandya,3,M Chinnaswamy Stadium,Royal Challengers Bangalore
1136591,TG Southee,2,M Chinnaswamy Stadium,Mumbai Indians
1136591,UT Yadav,2,M Chinnaswamy Stadium,Mumbai Indians
1136591,Mohammed Siraj,2,M Chinnaswamy Stadium,Mumbai Indians
1136591,YS Chahal,0,M Chinnaswamy Stadium,Mumbai Indians
1136591,Washington Sundar,0,M Chinnaswamy Stadium,Mumbai Indians
1136591,C de Grandhomme,1,M Chinnaswamy Stadium,Mumbai Indians
1136592,DS Kulkarni,1,Feroz Shah Kotla,Delhi Daredevils
1136592,JC Archer,1,Feroz Shah Kotla,Delhi Daredevils
1136592,K Gowtham,0,Feroz Shah Kotla,Delhi Daredevils
1136592,JD Unadkat,3,Feroz Shah Kotla,Delhi Daredevils
1136592,S Gopal,1,Feroz Shah Kotla,Delhi Daredevils
1136592,BA Stokes,0,Feroz Shah Kotla,Delhi Daredevils
1136592,S Nadeem,0,Feroz Shah Kotla,Rajasthan Royals
1136592,TA Boult,3,Feroz Shah Kotla,Rajasthan Royals
1136592,Avesh Khan,0,Feroz Shah Kotla,Rajasthan Royals
1136592,LE Plunkett,0,Feroz Shah Kotla,Rajasthan Royals
1136592,A Mishra,1,Feroz Shah Kotla,Rajasthan Royals
1136592,GJ Maxwell,1,Feroz Shah Kotla,Rajasthan Royals
1136593,MG Johnson,0,Eden Gardens,Chennai Super Kings
1136593,PP Chawla,2,Eden Gardens,Chennai Super Kings
1136593,Shivam Mavi,0,Eden Gardens,Chennai Super Kings
1136593,SP Narine,2,Eden Gardens,Chennai Super Kings
1136593,AD Russell,0,Eden Gardens,Chennai Super Kings
1136593,Kuldeep Yadav,1,Eden Gardens,Chennai Super Kings
1136593,L Ngidi,1,Eden Gardens,Kolkata Knight Riders
1136593,KM Asif,1,Eden Gardens,Kolkata Knight Riders
1136593,SR Watson,0,Eden Gardens,Kolkata Knight Riders
1136593,RA Jadeja,1,Eden Gardens,Kolkata Knight Riders
1136593,Harbhajan Singh,1,Eden Gardens,Kolkata Knight Riders
1136593,DJ Bravo,0,Eden Gardens,Kolkata Knight Riders
1136593,KV Sharma,0,Eden Gardens,Kolkata Knight Riders
1136594,MJ McClenaghan,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,JJ Bumrah,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,HH Pandya,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,M Markande,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,JP Duminy,0,Holkar Cricket Stadium,Kings XI Punjab
1136594,BCJ Cutting,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,KH Pandya,1,Holkar Cricket Stadium,Kings XI Punjab
1136594,R Ashwin,0,Holkar Cricket Stadium,Mumbai Indians
1136594,AS Rajpoot,0,Holkar Cricket Stadium,Mumbai Indians
1136594,AJ Tye,1,Holkar Cricket Stadium,Mumbai Indians
1136594,Mujeeb Ur Rahman,2,Holkar Cricket Stadium,Mumbai Indians
1136594,AR Patel,0,Holkar Cricket Stadium,Mumbai Indians
1136594,MP Stoinis,1,Holkar Cricket Stadium,Mumbai Indians
1136595,DJ Willey,1,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,L Ngidi,2,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,SN Thakur,0,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,RA Jadeja,3,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,Harbhajan Singh,2,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,DJ Bravo,1,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore
1136595,TG Southee,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136595,YS Chahal,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136595,UT Yadav,2,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136595,Mohammed Siraj,0,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136595,C de Grandhomme,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136595,M Ashwin,1,Maharashtra Cricket Association Stadium,Chennai Super Kings
1136596,B Kumar,0,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
1136596,Sandeep Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
1136596,Shakib Al Hasan,0,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
1136596,S Kaul,1,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
1136596,Rashid Khan,3,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils
1136596,TA Boult,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136596,Avesh Khan,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136596,GJ Maxwell,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136596,LE Plunkett,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136596,A Mishra,2,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136596,DT Christian,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136597,N Rana,0,Wankhede Stadium,Mumbai Indians
1136597,M Prasidh Krishna,0,Wankhede Stadium,Mumbai Indians
1136597,MG Johnson,0,Wankhede Stadium,Mumbai Indians
1136597,SP Narine,2,Wankhede Stadium,Mumbai Indians
1136597,PP Chawla,0,Wankhede Stadium,Mumbai Indians
1136597,Kuldeep Yadav,0,Wankhede Stadium,Mumbai Indians
1136597,AD Russell,2,Wankhede Stadium,Mumbai Indians
1136597,MJ McClenaghan,1,Wankhede Stadium,Kolkata Knight Riders
1136597,JJ Bumrah,1,Wankhede Stadium,Kolkata Knight Riders
1136597,HH Pandya,2,Wankhede Stadium,Kolkata Knight Riders
1136597,KH Pandya,1,Wankhede Stadium,Kolkata Knight Riders
1136597,M Markande,1,Wankhede Stadium,Kolkata Knight Riders
1136597,BCJ Cutting,0,Wankhede Stadium,Kolkata Knight Riders
1136598,R Ashwin,1,Holkar Cricket Stadium,Rajasthan Royals
1136598,AS Rajpoot,1,Holkar Cricket Stadium,Rajasthan Royals
1136598,Mujeeb Ur Rahman,3,Holkar Cricket Stadium,Rajasthan Royals
1136598,AR Patel,1,Holkar Cricket Stadium,Rajasthan Royals
1136598,AJ Tye,3,Holkar Cricket Stadium,Rajasthan Royals
1136598,MP Stoinis,0,Holkar Cricket Stadium,Rajasthan Royals
1136598,K Gowtham,1,Holkar Cricket Stadium,Kings XI Punjab
1136598,JC Archer,1,Holkar Cricket Stadium,Kings XI Punjab
1136598,BA Stokes,1,Holkar Cricket Stadium,Kings XI Punjab
1136598,JD Unadkat,0,Holkar Cricket Stadium,Kings XI Punjab
1136598,S Gopal,0,Holkar Cricket Stadium,Kings XI Punjab
1136598,Anureet Singh,1,Holkar Cricket Stadium,Kings XI Punjab
1136599,MM Ali,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,UT Yadav,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,TG Southee,5,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,Mohammed Siraj,3,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,YS Chahal,1,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,C de Grandhomme,0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad
1136599,Sandeep Sharma,1,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore
