id,batsman,batsman_runs,bowling_team,Venue,runs_in_powerplay,runs_in_death,Innings,Bowler,Bowler_Type
980917,TG Southee,25,Gujarat Lions,Wankhede Stadium,0,25,1,DJ Bravo,Right arm medium pace
980917,AJ Finch,67,Mumbai Indians,Wankhede Stadium,17,29,2,not out,Not Out
980917,BB McCullum,6,Mumbai Indians,Wankhede Stadium,6,0,2,JJ Bumrah,Right arm medium pace
980917,SK Raina,27,Mumbai Indians,Wankhede Stadium,17,0,2,MJ McClenaghan,Left arm medium pace
980917,KD Karthik,9,Mumbai Indians,Wankhede Stadium,0,0,2,KH Pandya,Left arm off spin
980917,DJ Bravo,2,Mumbai Indians,Wankhede Stadium,0,0,2,JJ Bumrah,Right arm medium pace
980917,AD Nath,12,Mumbai Indians,Wankhede Stadium,0,1,2,MJ McClenaghan,Left arm medium pace
980917,JP Faulkner,7,Mumbai Indians,Wankhede Stadium,0,7,2,MJ McClenaghan,Left arm medium pace
980917,P Kumar,0,Mumbai Indians,Wankhede Stadium,0,0,2,MJ McClenaghan,Left arm medium pace
980917,DS Kulkarni,6,Mumbai Indians,Wankhede Stadium,0,6,2,not out,Not Out
980919,AM Rahane,9,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",9,0,1,Sandeep Sharma,Right arm medium pace
980919,F du Plessis,67,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",24,17,1,MM Sharma,Right arm medium pace
980919,KP Pietersen,15,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",13,0,1,KJ Abbott,Right arm medium pace
980919,NLTC Perera,8,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,1,Sandeep Sharma,Right arm medium pace
980919,SPD Smith,38,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,21,1,MM Sharma,Right arm medium pace
980919,MS Dhoni,1,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,1,1,MM Sharma,Right arm medium pace
980919,IK Pathan,2,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,2,1,MM Sharma,Right arm medium pace
980919,R Ashwin,1,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,1,1,not out,Not Out
980919,M Vijay,53,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",29,0,2,M Ashwin,Right arm leg spin
980919,M Vohra,51,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",19,0,2,Ankit Sharma,Left arm off spin
980919,SE Marsh,4,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",0,0,2,M Ashwin,Right arm leg spin
980919,DA Miller,7,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",0,5,2,M Ashwin,Right arm leg spin
980919,GJ Maxwell,32,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",0,32,2,not out,Not Out
980919,WP Saha,4,Rising Pune Supergiants,"Punjab Cricket Association Stadium, Mohali",0,4,2,not out,Not Out
980921,CH Gayle,0,Delhi Daredevils,M Chinnaswamy Stadium,0,0,1,Z Khan,Left arm medium pace
980921,AB de Villiers,55,Delhi Daredevils,M Chinnaswamy Stadium,37,0,1,CR Brathwaite,Right arm medium pace
980921,V Kohli,79,Delhi Daredevils,M Chinnaswamy Stadium,24,18,1,Mohammed Shami,Right arm medium pace
980921,SR Watson,33,Delhi Daredevils,M Chinnaswamy Stadium,0,13,1,Mohammed Shami,Right arm medium pace
980921,SN Khan,1,Delhi Daredevils,M Chinnaswamy Stadium,0,1,1,Mohammed Shami,Right arm medium pace
980921,KM Jadhav,9,Delhi Daredevils,M Chinnaswamy Stadium,0,9,1,not out,Not Out
980921,D Wiese,5,Delhi Daredevils,M Chinnaswamy Stadium,0,5,1,not out,Not Out
980921,Q de Kock,108,Royal Challengers Bangalore,M Chinnaswamy Stadium,34,20,2,SR Watson,Right arm medium pace
980921,SS Iyer,0,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,0,2,S Aravind,Left arm medium pace
980921,SV Samson,9,Royal Challengers Bangalore,M Chinnaswamy Stadium,9,0,2,SR Watson,Right arm medium pace
980921,KK Nair,54,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,17,2,not out,Not Out
980921,JP Duminy,7,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,7,2,not out,Not Out
980923,MJ Guptill,2,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,0,1,B Kumar,Right arm medium pace
980923,AT Rayudu,54,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",22,5,1,BB Sran,Left arm medium pace
980923,PA Patel,10,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10,0,1,BB Sran,Left arm medium pace
980923,RG Sharma,5,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3,0,1,Bipul Sharma,Left arm off spin
980923,JC Buttler,11,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,0,1,BB Sran,Left arm medium pace
980923,KH Pandya,49,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,20,1,not out,Not Out
980923,HH Pandya,2,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,2,1,Mustafizur Rahman,Left arm medium pace
980923,Harbhajan Singh,1,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,1,1,not out,Not Out
980923,DA Warner,90,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",23,21,2,not out,Not Out
980923,S Dhawan,2,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2,0,2,TG Southee,Right arm medium pace
980923,MC Henriques,20,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",6,0,2,TG Southee,Right arm medium pace
980923,EJG Morgan,11,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",0,0,2,TG Southee,Right arm medium pace
980923,DJ Hooda,17,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",0,16,2,not out,Not Out
980925,M Vijay,26,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",24,0,1,PP Chawla,Right arm leg spin
980925,M Vohra,8,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",8,0,1,M Morkel,Right arm medium pace
980925,SE Marsh,56,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",8,21,1,not out,Not Out
980925,WP Saha,8,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,SP Narine,Right arm off spin
980925,DA Miller,6,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,YK Pathan,Right arm off spin
980925,GJ Maxwell,4,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,0,1,SP Narine,Right arm off spin
980925,AR Patel,9,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,8,1,UT Yadav,Right arm medium pace
980925,MM Sharma,1,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,1,1,M Morkel,Right arm medium pace
980925,P Sahu,1,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,1,1,not out,Not Out
980925,KJ Abbott,12,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",0,12,1,not out,Not Out
980925,RV Uthappa,53,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",45,0,2,P Sahu,Right arm leg spin
980925,G Gambhir,34,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",14,0,2,P Sahu,Right arm leg spin
980925,MK Pandey,12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,2,AR Patel,Left arm off spin
980925,Shakib Al Hasan,11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,5,2,AR Patel,Left arm off spin
980925,SA Yadav,11,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,6,2,not out,Not Out
980925,YK Pathan,12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,12,2,not out,Not Out
980927,V Kohli,33,Mumbai Indians,Wankhede Stadium,18,0,1,KH Pandya,Left arm off spin
980927,KL Rahul,23,Mumbai Indians,Wankhede Stadium,23,0,1,MJ McClenaghan,Left arm medium pace
980927,AB de Villiers,29,Mumbai Indians,Wankhede Stadium,7,0,1,KH Pandya,Left arm off spin
980927,SR Watson,5,Mumbai Indians,Wankhede Stadium,0,0,1,JJ Bumrah,Right arm medium pace
980927,TM Head,37,Mumbai Indians,Wankhede Stadium,0,27,1,JJ Bumrah,Right arm medium pace
980927,SN Khan,28,Mumbai Indians,Wankhede Stadium,0,23,1,JJ Bumrah,Right arm medium pace
980927,STR Binny,1,Mumbai Indians,Wankhede Stadium,0,1,1,JJ Bumrah,Right arm medium pace
980927,KW Richardson,1,Mumbai Indians,Wankhede Stadium,0,1,1,not out,Not Out
980927,RG Sharma,62,Royal Challengers Bangalore,Wankhede Stadium,26,0,2,Iqbal Abdulla,Left arm off spin
980927,PA Patel,5,Royal Challengers Bangalore,Wankhede Stadium,5,0,2,KW Richardson,Right arm medium pace
980927,AT Rayudu,31,Royal Challengers Bangalore,Wankhede Stadium,18,0,2,Iqbal Abdulla,Left arm off spin
980927,JC Buttler,28,Royal Challengers Bangalore,Wankhede Stadium,0,12,2,Iqbal Abdulla,Left arm off spin
980927,KA Pollard,39,Royal Challengers Bangalore,Wankhede Stadium,0,27,2,not out,Not Out
980927,HH Pandya,2,Royal Challengers Bangalore,Wankhede Stadium,0,2,2,not out,Not Out
980929,AJ Finch,0,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,0,1,B Kumar,Right arm medium pace
980929,SK Raina,75,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,33,14,1,B Kumar,Right arm medium pace
980929,BB McCullum,18,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,16,0,1,Bipul Sharma,Left arm off spin
980929,KD Karthik,8,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,0,1,DJ Hooda,Right arm off spin
980929,DJ Bravo,8,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,0,1,BB Sran,Left arm medium pace
980929,RA Jadeja,14,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,8,1,Mustafizur Rahman,Left arm medium pace
980929,AD Nath,5,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,5,1,B Kumar,Right arm medium pace
980929,DW Steyn,1,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,1,1,B Kumar,Right arm medium pace
980929,P Kumar,1,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,0,1,1,not out,Not Out
980929,DA Warner,74,Gujarat Lions,Saurashtra Cricket Association Stadium,45,0,2,not out,Not Out
980929,S Dhawan,53,Gujarat Lions,Saurashtra Cricket Association Stadium,11,0,2,not out,Not Out
980931,V Kohli,80,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,27,30,1,NLTC Perera,Right arm medium pace
980931,KL Rahul,7,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,7,0,1,NLTC Perera,Right arm medium pace
980931,AB de Villiers,83,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,12,15,1,NLTC Perera,Right arm medium pace
980931,SR Watson,1,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,1,1,not out,Not Out
980931,SN Khan,2,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,2,1,not out,Not Out
980931,AM Rahane,60,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,20,0,2,T Shamsi,Left arm off spin
980931,F du Plessis,2,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,2,0,2,KW Richardson,Right arm medium pace
980931,KP Pietersen,0,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,0,2,KW Richardson,Right arm medium pace
980931,SPD Smith,4,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4,0,2,HV Patel,Right arm medium pace
980931,MS Dhoni,41,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,8,2,2,HV Patel,Right arm medium pace
980931,NLTC Perera,34,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,28,2,SR Watson,Right arm medium pace
980931,R Bhatia,21,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,21,2,KW Richardson,Right arm medium pace
980931,R Ashwin,0,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,0,2,SR Watson,Right arm medium pace
980931,Ankit Sharma,3,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,3,2,not out,Not Out
980931,M Ashwin,0,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,0,0,2,KW Richardson,Right arm medium pace
980933,Q de Kock,9,Mumbai Indians,Feroz Shah Kotla,9,0,1,MJ McClenaghan,Left arm medium pace
980933,SS Iyer,19,Mumbai Indians,Feroz Shah Kotla,18,0,1,HH Pandya,Right arm medium pace
980933,SV Samson,60,Mumbai Indians,Feroz Shah Kotla,10,8,1,MJ McClenaghan,Left arm medium pace
980933,KK Nair,5,Mumbai Indians,Feroz Shah Kotla,0,0,1,Harbhajan Singh,Right arm off spin
980933,JP Duminy,49,Mumbai Indians,Feroz Shah Kotla,0,30,1,not out,Not Out
980933,P Negi,10,Mumbai Indians,Feroz Shah Kotla,0,10,1,not out,Not Out
980933,RG Sharma,65,Delhi Daredevils,Feroz Shah Kotla,31,18,2,CH Morris,Right arm medium pace
980933,PA Patel,1,Delhi Daredevils,Feroz Shah Kotla,1,0,2,Mohammed Shami,Right arm medium pace
980933,AT Rayudu,25,Delhi Daredevils,Feroz Shah Kotla,20,0,2,A Mishra,Right arm leg spin
980933,KH Pandya,36,Delhi Daredevils,Feroz Shah Kotla,0,0,2,not out,Not Out
980933,JC Buttler,2,Delhi Daredevils,Feroz Shah Kotla,0,0,2,A Mishra,Right arm leg spin
980933,KA Pollard,19,Delhi Daredevils,Feroz Shah Kotla,0,16,2,Z Khan,Left arm medium pace
980933,HH Pandya,2,Delhi Daredevils,Feroz Shah Kotla,0,2,2,not out,Not Out
980933,Harbhajan Singh,0,Delhi Daredevils,Feroz Shah Kotla,0,0,2,CH Morris,Right arm medium pace
980933,TG Southee,1,Delhi Daredevils,Feroz Shah Kotla,0,1,2,not out,Not Out
980935,M Vijay,2,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,0,1,B Kumar,Right arm medium pace
980935,M Vohra,25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",25,0,1,Mustafizur Rahman,Left arm medium pace
980935,SE Marsh,40,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",7,0,1,Mustafizur Rahman,Left arm medium pace
980935,DA Miller,9,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,0,1,MC Henriques,Right arm medium pace
980935,GJ Maxwell,1,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,0,1,MC Henriques,Right arm medium pace
980935,NS Naik,22,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,11,1,Mustafizur Rahman,Left arm medium pace
980935,AR Patel,36,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,25,1,not out,Not Out
980935,R Dhawan,3,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,3,1,not out,Not Out
980935,DA Warner,59,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",44,0,2,Sandeep Sharma,Right arm medium pace
980935,S Dhawan,45,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",21,0,2,R Dhawan,Right arm medium pace
980935,AP Tare,0,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,0,2,Sandeep Sharma,Right arm medium pace
980935,EJG Morgan,25,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,14,2,MM Sharma,Right arm medium pace
980935,DJ Hooda,5,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,4,2,not out,Not Out
980935,MC Henriques,5,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,5,2,not out,Not Out
980935,NV Ojha,2,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",0,2,2,not out,Not Out
980937,V Kohli,100,Gujarat Lions,Saurashtra Cricket Association Stadium,30,39,1,not out,Not Out
980937,SR Watson,6,Gujarat Lions,Saurashtra Cricket Association Stadium,6,0,1,DS Kulkarni,Right arm medium pace
980937,AB de Villiers,20,Gujarat Lions,Saurashtra Cricket Association Stadium,14,0,1,PV Tambe,Right arm leg spin
980937,KL Rahul,51,Gujarat Lions,Saurashtra Cricket Association Stadium,0,25,1,not out,Not Out
980937,DR Smith,32,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,32,0,2,KW Richardson,Right arm medium pace
980937,BB McCullum,42,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,33,0,2,T Shamsi,Left arm off spin
980937,SK Raina,28,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,0,1,2,YS Chahal,Right arm leg spin
980937,KD Karthik,50,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,0,25,2,not out,Not Out
980937,RA Jadeja,12,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,0,12,2,SR Watson,Right arm medium pace
980937,DJ Bravo,4,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,0,4,2,not out,Not Out
980939,AM Rahane,67,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,23,16,1,SP Narine,Right arm off spin
980939,F du Plessis,4,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,4,0,1,Shakib Al Hasan,Left arm leg spin
980939,SPD Smith,31,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,4,0,1,not out,Not Out
980939,NLTC Perera,12,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0,0,1,R Sathish,Right arm medium pace
980939,JA Morkel,16,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0,15,1,UT Yadav,Right arm medium pace
980939,MS Dhoni,23,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0,23,1,not out,Not Out
980939,R Bhatia,1,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0,1,1,not out,Not Out
980939,RV Uthappa,0,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,0,2,JA Morkel,Right arm medium pace
980939,SA Yadav,60,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,40,4,2,M Ashwin,Right arm leg spin
980939,G Gambhir,11,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,11,0,2,JA Morkel,Right arm medium pace
980939,Shakib Al Hasan,3,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,3,0,2,R Bhatia,Right arm medium pace
980939,YK Pathan,36,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,0,2,R Bhatia,Right arm medium pace
980939,AD Russell,17,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,15,2,NLTC Perera,Right arm medium pace
980939,R Sathish,10,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,10,2,JA Morkel,Right arm medium pace
980939,PP Chawla,8,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,8,2,NLTC Perera,Right arm medium pace
980939,UT Yadav,7,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,0,7,2,not out,Not Out
980941,RG Sharma,0,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,0,1,Sandeep Sharma,Right arm medium pace
980941,AT Rayudu,65,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",15,0,1,AR Patel,Left arm off spin
980941,PA Patel,81,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",23,11,1,MG Johnson,Left arm medium pace
980941,JC Buttler,24,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,23,1,MM Sharma,Right arm medium pace
980941,KA Pollard,10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,10,1,MM Sharma,Right arm medium pace
980941,HH Pandya,4,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,4,1,MM Sharma,Right arm medium pace
980941,M Vijay,19,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",19,0,2,TG Southee,Right arm medium pace
980941,M Vohra,7,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",7,0,2,JJ Bumrah,Right arm medium pace
980941,SE Marsh,45,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",6,0,2,TG Southee,Right arm medium pace
980941,GJ Maxwell,56,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",8,8,2,JJ Bumrah,Right arm medium pace
980941,DA Miller,30,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,30,2,not out,Not Out
980941,NS Naik,1,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,1,2,JJ Bumrah,Right arm medium pace
980941,AR Patel,0,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,0,2,MJ McClenaghan,Left arm medium pace
980941,MG Johnson,1,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",0,1,2,MJ McClenaghan,Left arm medium pace
980943,DA Warner,0,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,0,1,AB Dinda,Right arm medium pace
980943,AP Tare,8,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",8,0,1,AB Dinda,Right arm medium pace
980943,S Dhawan,56,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",15,16,1,not out,Not Out
980943,EJG Morgan,0,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,0,1,MR Marsh,Right arm medium pace
980943,DJ Hooda,1,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,0,1,R Ashwin,Right arm off spin
980943,MC Henriques,1,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,0,1,MR Marsh,Right arm medium pace
980943,NV Ojha,18,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,2,1,AB Dinda,Right arm medium pace
980943,Bipul Sharma,5,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,5,1,not out,Not Out
980943,B Kumar,21,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",0,21,1,NLTC Perera,Right arm medium pace
980943,AM Rahane,0,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,0,2,B Kumar,Right arm medium pace
980943,SPD Smith,46,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",27,0,2,not out,Not Out
980943,F du Plessis,30,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10,0,2,MC Henriques,Right arm medium pace
