id,bowler,is_wicket,Bowler_Type
1136609,Anureet Singh,0,Right_medium
1136609,BA Stokes,3,Right_medium
1136609,IS Sodhi,1,Right_leg
1136609,JC Archer,0,Right_medium
1136609,JD Unadkat,0,Left_medium
1136609,K Gowtham,0,Right_off
1136609,Kuldeep Yadav,4,Left_leg
1136609,M Prasidh Krishna,2,Right_medium
1136609,Shivam Mavi,1,Right_medium
1136609,SP Narine,1,Right_off
1136610,AJ Tye,4,Right_medium
1136610,AR Patel,0,Left_off
1136610,AS Rajpoot,1,Right_medium
1136610,BCJ Cutting,0,Right_medium
1136610,HH Pandya,0,Right_medium
1136610,JJ Bumrah,3,Right_medium
1136610,KH Pandya,0,Left_off
1136610,M Markande,0,Right_leg
1136610,MJ McClenaghan,2,Left_medium
1136610,MM Sharma,0,Right_medium
1136610,MP Stoinis,1,Right_medium
1136610,R Ashwin,2,Right_off
1136611,Basil Thampi,0,Right_medium
1136611,C de Grandhomme,0,Right_medium
1136611,MM Ali,1,Right_off
1136611,Mohammed Siraj,1,Right_medium
1136611,Rashid Khan,3,Right_leg
1136611,S Kaul,2,Right_medium
1136611,Sandeep Sharma,1,Right_medium
1136611,Shakib Al Hasan,0,Left_leg
1136611,TG Southee,0,Right_medium
1136611,UT Yadav,0,Right_medium
1136611,YS Chahal,1,Right_leg
1136612,A Mishra,2,Right_leg
1136612,Avesh Khan,0,Right_medium
1136612,DJ Bravo,0,Right_medium
1136612,DL Chahar,1,Right_medium
1136612,GJ Maxwell,0,Right_off
1136612,Harbhajan Singh,0,Right_off
1136612,HV Patel,1,Right_medium
1136612,L Ngidi,2,Right_medium
1136612,RA Jadeja,1,Left_leg
1136612,S Lamichhane,1,Right_leg
1136612,SN Thakur,1,Right_medium
1136612,TA Boult,2,Left_medium
1136613,B Laughlin,2,Right_medium
1136613,C de Grandhomme,0,Right_medium
1136613,IS Sodhi,1,Right_leg
1136613,JC Archer,0,Right_medium
1136613,JD Unadkat,2,Left_medium
1136613,K Gowtham,1,Right_off
1136613,MM Ali,0,Right_off
1136613,Mohammed Siraj,1,Right_medium
1136613,S Gopal,4,Right_leg
1136613,TG Southee,1,Right_medium
1136613,UT Yadav,3,Right_medium
1136613,YS Chahal,0,Right_leg
1136614,AD Russell,1,Right_medium
1136614,B Kumar,0,Right_medium
1136614,CR Brathwaite,2,Right_medium
1136614,JPR Scantlebury-Searles,1,Right_medium
1136614,Kuldeep Yadav,1,Left_leg
1136614,M Prasidh Krishna,5,Right_medium
1136614,N Rana,0,Right_off
1136614,PP Chawla,0,Right_leg
1136614,Rashid Khan,0,Right_leg
1136614,S Kaul,2,Right_medium
1136614,Sandeep Sharma,0,Right_medium
1136614,Shakib Al Hasan,1,Left_leg
1136614,SP Narine,1,Right_off
1136615,A Mishra,3,Right_leg
1136615,BCJ Cutting,0,Right_medium
1136615,GJ Maxwell,0,Right_off
1136615,HH Pandya,0,Right_medium
1136615,HV Patel,3,Right_medium
1136615,JJ Bumrah,1,Right_medium
1136615,KH Pandya,1,Left_off
1136615,LE Plunkett,0,Right_medium
1136615,M Markande,1,Right_leg
1136615,Mustafizur Rahman,1,Left_medium
1136615,S Lamichhane,3,Right_leg
1136615,TA Boult,1,Left_medium
1136616,AJ Tye,0,Right_medium
1136616,AR Patel,0,Left_off
1136616,AS Rajpoot,2,Right_medium
1136616,DJ Bravo,2,Right_medium
1136616,DL Chahar,1,Right_medium
1136616,Harbhajan Singh,0,Right_off
1136616,L Ngidi,4,Right_medium
1136616,MM Sharma,1,Right_medium
1136616,R Ashwin,2,Right_off
1136616,RA Jadeja,1,Left_leg
1136616,SN Thakur,2,Right_medium
1136617,B Kumar,1,Right_medium
1136617,CR Brathwaite,1,Right_medium
1136617,DJ Bravo,2,Right_medium
1136617,DL Chahar,1,Right_medium
1136617,L Ngidi,1,Right_medium
1136617,RA Jadeja,1,Left_leg
1136617,Rashid Khan,2,Right_leg
1136617,S Kaul,2,Right_medium
1136617,Sandeep Sharma,2,Right_medium
1136617,Shakib Al Hasan,0,Left_leg
1136617,SN Thakur,2,Right_medium
1136618,AD Russell,0,Right_medium
1136618,B Laughlin,2,Right_medium
1136618,IS Sodhi,0,Right_leg
1136618,JC Archer,2,Right_medium
1136618,JD Unadkat,0,Left_medium
1136618,JPR Scantlebury-Searles,0,Right_medium
1136618,K Gowtham,2,Right_off
1136618,Kuldeep Yadav,1,Left_leg
1136618,M Prasidh Krishna,1,Right_medium
1136618,PP Chawla,2,Right_leg
1136618,S Gopal,1,Right_leg
1136618,SP Narine,0,Right_off
1136619,AD Russell,0,Right_medium
1136619,B Kumar,0,Right_medium
1136619,CR Brathwaite,2,Right_medium
1136619,KK Ahmed,0,Left_medium
1136619,Kuldeep Yadav,3,Left_leg
1136619,M Prasidh Krishna,1,Right_medium
1136619,PP Chawla,1,Right_leg
1136619,Rashid Khan,3,Right_leg
1136619,S Kaul,2,Right_medium
1136619,Shakib Al Hasan,2,Left_leg
1136619,Shivam Mavi,1,Right_medium
1136619,SP Narine,1,Right_off
1136620,B Kumar,0,Right_medium
1136620,CR Brathwaite,1,Right_medium
1136620,DJ Bravo,1,Right_medium
1136620,DL Chahar,0,Right_medium
1136620,KV Sharma,1,Right_leg
1136620,L Ngidi,2,Right_medium
1136620,RA Jadeja,1,Left_leg
1136620,Rashid Khan,0,Right_leg
1136620,S Kaul,0,Right_medium
1136620,Sandeep Sharma,1,Right_medium
1136620,Shakib Al Hasan,0,Left_leg
1136620,SN Thakur,1,Right_medium
1175356,DJ Bravo,1,Right_medium
1175356,DL Chahar,0,Right_medium
1175356,Harbhajan Singh,4,Right_off
1175356,Imran Tahir,3,Right_leg
1175356,MM Ali,1,Right_off
1175356,Mohammed Siraj,1,Right_medium
1175356,NA Saini,0,Right_medium
1175356,RA Jadeja,2,Left_leg
1175356,S Dube,0,Right_medium
1175356,SK Raina,0,Right_off
1175356,UT Yadav,0,Right_medium
1175356,YS Chahal,1,Right_leg
1175357,AD Russell,2,Right_medium
1175357,B Kumar,0,Right_medium
1175357,Kuldeep Yadav,0,Left_leg
1175357,LH Ferguson,0,Right_medium
1175357,M Prasidh Krishna,0,Right_medium
1175357,N Rana,0,Right_off
1175357,PP Chawla,1,Right_leg
1175357,Rashid Khan,1,Right_leg
1175357,S Kaul,1,Right_medium
1175357,Sandeep Sharma,1,Right_medium
1175357,Shakib Al Hasan,1,Left_leg
1175357,SP Narine,0,Right_off
1175358,AR Patel,1,Left_off
1175358,BCJ Cutting,1,Right_medium
1175358,HH Pandya,1,Right_medium
1175358,I Sharma,3,Right_medium
1175358,JJ Bumrah,1,Right_medium
1175358,K Rabada,2,Right_medium
1175358,KH Pandya,0,Left_off
1175358,KMA Paul,1,Right_medium
1175358,MJ McClenaghan,3,Left_medium
1175358,R Tewatia,1,Right_leg
1175358,Rasikh Salam,0,Right_medium
1175358,TA Boult,1,Left_medium
1175359,AS Rajpoot,2,Right_medium
1175359,BA Stokes,2,Right_medium
1175359,DS Kulkarni,1,Right_medium
1175359,JC Archer,0,Right_medium
1175359,JD Unadkat,0,Left_medium
1175359,K Gowtham,1,Right_off
1175359,Mohammed Shami,1,Right_medium
1175359,Mujeeb Ur Rahman,2,Right_leg
1175359,R Ashwin,2,Right_off
1175359,S Gopal,0,Right_leg
1175359,SM Curran,2,Left_medium
1175360,A Mishra,2,Right_leg
1175360,AR Patel,0,Left_off
1175360,DJ Bravo,3,Right_medium
1175360,DL Chahar,1,Right_medium
1175360,Harbhajan Singh,0,Right_off
1175360,I Sharma,1,Right_medium
1175360,Imran Tahir,1,Right_leg
1175360,K Rabada,1,Right_medium
1175360,KMA Paul,0,Right_medium
1175360,R Tewatia,0,Right_leg
1175360,RA Jadeja,1,Left_leg
1175360,SN Thakur,0,Right_medium
1175361,AD Russell,2,Right_medium
1175361,AJ Tye,1,Right_medium
1175361,CV Varun,1,Right_leg
1175361,GC Viljoen,1,Right_medium
1175361,Kuldeep Yadav,0,Left_leg
1175361,LH Ferguson,1,Right_medium
1175361,M Prasidh Krishna,0,Right_medium
1175361,Mandeep Singh,0,Right_medium
1175361,Mohammed Shami,1,Right_medium
1175361,PP Chawla,1,Right_leg
1175361,R Ashwin,0,Right_off
1175361,SP Narine,0,Right_off
1175362,C de Grandhomme,0,Right_medium
1175362,HH Pandya,0,Right_medium
1175362,JJ Bumrah,4,Right_medium
1175362,KH Pandya,0,Left_off
1175362,M Markande,1,Right_leg
1175362,MJ McClenaghan,0,Left_medium
1175362,MM Ali,0,Right_off
1175362,Mohammed Siraj,2,Right_medium
1175362,NA Saini,0,Right_medium
1175362,SL Malinga,0,Right_medium
1175362,UT Yadav,2,Right_medium
1175362,YS Chahal,4,Right_leg
1175363,B Kumar,0,Right_medium
1175363,BA Stokes,1,Right_medium
1175363,DS Kulkarni,0,Right_medium
1175363,JC Archer,0,Right_medium
1175363,JD Unadkat,1,Left_medium
1175363,K Gowtham,0,Right_off
1175363,Rashid Khan,1,Right_leg
1175363,S Gopal,3,Right_leg
1175363,S Kaul,0,Right_medium
1175363,S Nadeem,1,Left_leg
1175363,Sandeep Sharma,0,Right_medium
1175363,V Shankar,0,Right_medium
1175364,AJ Tye,1,Right_medium
1175364,GC Viljoen,2,Right_medium
1175364,HH Pandya,0,Right_medium
1175364,JJ Bumrah,0,Right_medium
1175364,KH Pandya,2,Left_off
1175364,M Ashwin,2,Right_leg
1175364,M Markande,0,Right_leg
1175364,MJ McClenaghan,0,Left_medium
1175364,Mohammed Shami,2,Right_medium
1175364,R Ashwin,0,Right_off
1175364,SL Malinga,0,Right_medium
1175365,A Mishra,1,Right_leg
1175365,AD Russell,1,Right_medium
1175365,CH Morris,1,Right_medium
1175365,HV Patel,2,Right_medium
1175365,K Rabada,2,Right_medium
1175365,Kuldeep Yadav,3,Left_leg
1175365,LH Ferguson,1,Right_medium
1175365,M Prasidh Krishna,0,Right_medium
1175365,N Rana,0,Right_off
1175365,PP Chawla,1,Right_leg
1175365,S Lamichhane,2,Right_leg
1175366,B Kumar,0,Right_medium
1175366,C de Grandhomme,0,Right_medium
1175366,MM Ali,0,Right_off
1175366,Mohammad Nabi,4,Right_off
1175366,Mohammed Siraj,1,Right_medium
1175366,P Ray Barman,0,Right_leg
1175366,Rashid Khan,1,Right_leg
1175366,S Kaul,0,Right_medium
1175366,Sandeep Sharma,4,Right_medium
1175366,UT Yadav,0,Right_medium
1175366,V Shankar,1,Right_medium
1175366,YS Chahal,1,Right_leg
1175367,BA Stokes,1,Right_medium
1175367,DJ Bravo,2,Right_medium
1175367,DL Chahar,2,Right_medium
1175367,DS Kulkarni,1,Right_medium
1175367,Imran Tahir,2,Right_leg
1175367,JC Archer,2,Right_medium
1175367,JD Unadkat,1,Left_medium
1175367,K Gowtham,0,Right_off
1175367,MJ Santner,0,Left_off
1175367,RA Jadeja,0,Left_leg
1175367,S Gopal,0,Right_leg
1175367,SN Thakur,2,Right_medium
1175368,Avesh Khan,0,Right_medium
1175368,CH Morris,3,Right_medium
1175368,GC Viljoen,1,Right_medium
1175368,GH Vihari,0,Right_off
1175368,HV Patel,1,Right_medium
1175368,K Rabada,3,Right_medium
1175368,M Ashwin,0,Right_leg
1175368,Mohammed Shami,3,Right_medium
1175368,Mujeeb Ur Rahman,0,Right_leg
1175368,R Ashwin,2,Right_off
1175368,S Lamichhane,2,Right_leg
1175368,SM Curran,4,Left_medium
1175369,BA Stokes,0,Right_medium
1175369,DS Kulkarni,0,Right_medium
1175369,JC Archer,1,Right_medium
1175369,K Gowtham,0,Right_off
1175369,MM Ali,0,Right_off
1175369,Mohammed Siraj,1,Right_medium
1175369,MP Stoinis,0,Right_medium
1175369,NA Saini,0,Right_medium
1175369,S Gopal,3,Right_leg
1175369,STR Binny,0,Right_medium
1175369,UT Yadav,0,Right_medium
1175369,VR Aaron,0,Right_medium
1175369,YS Chahal,2,Right_leg
1175370,DJ Bravo,1,Right_medium
1175370,DL Chahar,1,Right_medium
1175370,HH Pandya,3,Right_medium
1175370,Imran Tahir,1,Right_leg
1175370,JJ Bumrah,0,Right_medium
1175370,JP Behrendorff,2,Left_medium
1175370,KH Pandya,0,Left_off
1175370,MM Sharma,1,Right_medium
1175370,RA Jadeja,1,Left_leg
1175370,RD Chahar,0,Right_leg
1175370,SL Malinga,3,Right_medium
1175370,SN Thakur,0,Right_medium
1175371,AR Patel,1,Left_off
1175371,B Kumar,2,Right_medium
1175371,CH Morris,0,Right_medium
1175371,I Sharma,1,Right_medium
1175371,K Rabada,1,Right_medium
1175371,Mohammad Nabi,2,Right_off
1175371,R Tewatia,1,Right_leg
1175371,Rashid Khan,1,Right_leg
1175371,S Kaul,2,Right_medium
1175371,S Lamichhane,1,Right_leg
1175371,Sandeep Sharma,1,Right_medium
1175372,AD Russell,0,Right_medium
1175372,Kuldeep Yadav,1,Left_leg
1175372,LH Ferguson,0,Right_medium
1175372,M Prasidh Krishna,0,Right_medium
1175372,Mohammed Siraj,0,Right_medium
1175372,MP Stoinis,0,Right_medium
1175372,N Rana,1,Right_off
1175372,NA Saini,2,Right_medium
1175372,P Negi,2,Left_off
1175372,PP Chawla,0,Right_leg
1175372,SP Narine,1,Right_off
1175372,TG Southee,0,Right_medium
1175372,YS Chahal,1,Right_leg
1178393,AJ Tye,0,Right_medium
1178393,DL Chahar,1,Right_medium
1178393,Harbhajan Singh,2,Right_off
1178393,Imran Tahir,0,Right_leg
1178393,M Ashwin,0,Right_leg
1178393,Mohammed Shami,0,Right_medium
1178393,R Ashwin,3,Right_off
1178393,RA Jadeja,0,Left_leg
1178393,SC Kuggeleijn,2,Right_medium
1178393,SM Curran,0,Left_medium
1178394,AS Joseph,6,Right_medium
1178394,B Kumar,1,Right_medium
1178394,HH Pandya,0,Right_medium
1178394,JJ Bumrah,1,Right_medium
1178394,JP Behrendorff,1,Left_medium
1178394,KH Pandya,0,Left_off
1178394,Mohammad Nabi,1,Right_off
1178394,Rashid Khan,2,Right_leg
1178394,RD Chahar,2,Right_leg
1178394,S Kaul,2,Right_medium
1178394,Sandeep Sharma,1,Right_medium
1178394,YK Pathan,0,Right_off
1178395,AR Patel,1,Left_off
1178395,CH Morris,2,Right_medium
1178395,I Sharma,0,Right_medium
1178395,K Rabada,4,Right_medium
1178395,MM Ali,1,Right_off
1178395,Mohammed Siraj,1,Right_medium
1178395,NA Saini,2,Right_medium
1178395,P Negi,1,Left_off
1178395,S Lamichhane,1,Right_leg
1178395,TG Southee,1,Right_medium
1178395,YS Chahal,0,Right_leg
1178396,BA Stokes,0,Right_medium
1178396,DS Kulkarni,0,Right_medium
1178396,HF Gurney,2,Left_medium
1178396,JC Archer,0,Right_medium
1178396,K Gowtham,0,Right_off
1178396,Kuldeep Yadav,0,Left_leg
1178396,M Prasidh Krishna,1,Right_medium
1178396,PP Chawla,0,Right_leg
1178396,S Gopal,2,Right_leg
1178396,S Midhun,0,Right_leg
1178396,SP Narine,0,Right_off
1178397,AS Rajpoot,0,Right_medium
1178397,B Kumar,0,Right_medium
1178397,Mohammad Nabi,0,Right_off
1178397,Mohammed Shami,1,Right_medium
1178397,Mujeeb Ur Rahman,1,Right_leg
1178397,R Ashwin,2,Right_off
1178397,Rashid Khan,1,Right_leg
1178397,S Kaul,1,Right_medium
1178397,Sandeep Sharma,2,Right_medium
1178397,SM Curran,0,Left_medium
1178398,DL Chahar,3,Right_medium
1178398,Harbhajan Singh,3,Right_off
1178398,HF Gurney,0,Left_medium
1178398,Imran Tahir,2,Right_leg
1178398,Kuldeep Yadav,0,Left_leg
1178398,M Prasidh Krishna,0,Right_medium
1178398,PP Chawla,1,Right_leg
1178398,RA Jadeja,1,Left_leg
1178398,SC Kuggeleijn,0,Right_medium
1178398,SP Narine,2,Right_off
1178399,AS Joseph,0,Right_medium
1178399,AS Rajpoot,1,Right_medium
1178399,GC Viljoen,0,Right_medium
1178399,HH Pandya,2,Right_medium
1178399,JJ Bumrah,1,Right_medium
1178399,JP Behrendorff,1,Left_medium
1178399,KH Pandya,0,Left_off
1178399,Mohammed Shami,3,Right_medium
1178399,R Ashwin,1,Right_off
1178399,RD Chahar,0,Right_leg
1178399,SM Curran,2,Left_medium
1178400,BA Stokes,2,Right_medium
1178400,DL Chahar,2,Right_medium
1178400,DS Kulkarni,1,Right_medium
1178400,Imran Tahir,0,Right_leg
1178400,JC Archer,1,Right_medium
1178400,JD Unadkat,2,Left_medium
1178400,MJ Santner,1,Left_off
1178400,R Parag,0,Right_off
1178400,RA Jadeja,2,Left_leg
1178400,S Gopal,0,Right_leg
1178400,SN Thakur,2,Right_medium
1178401,AD Russell,1,Right_medium
1178401,AR Patel,0,Left_off
1178401,CH Morris,2,Right_medium
1178401,CR Brathwaite,0,Right_medium
1178401,I Sharma,1,Right_medium
1178401,K Rabada,2,Right_medium
1178401,KMA Paul,2,Right_medium
1178401,Kuldeep Yadav,0,Left_leg
1178401,LH Ferguson,0,Right_medium
1178401,M Prasidh Krishna,1,Right_medium
1178401,N Rana,1,Right_off
1178401,PP Chawla,0,Right_leg
1178402,AS Joseph,0,Right_medium
1178402,DS Kulkarni,1,Right_medium
1178402,HH Pandya,0,Right_medium
1178402,JC Archer,3,Right_medium
1178402,JD Unadkat,1,Left_medium
1178402,JJ Bumrah,2,Right_medium
1178402,JP Behrendorff,0,Left_medium
1178402,K Gowtham,0,Right_off
1178402,KH Pandya,3,Left_off
1178402,LS Livingstone,0,Right_leg
1178402,RD Chahar,1,Right_leg
1178402,S Gopal,0,Right_leg
1178403,AJ Tye,0,Right_medium
1178403,M Ashwin,0,Right_leg
1178403,MM Ali,1,Right_off
1178403,Mohammed Shami,1,Right_medium
1178403,Mohammed Siraj,1,Right_medium
1178403,NA Saini,0,Right_medium
1178403,R Ashwin,1,Right_off
1178403,SM Curran,0,Left_medium
1178403,SN Khan,0,Right_leg
1178403,UT Yadav,0,Right_medium
1178403,YS Chahal,2,Right_leg
1178404,AD Russell,0,Right_medium
1178404,DL Chahar,0,Right_medium
1178404,HF Gurney,1,Left_medium
1178404,Imran Tahir,4,Right_leg
1178404,Kuldeep Yadav,0,Left_leg
1178404,M Prasidh Krishna,0,Right_medium
1178404,MJ Santner,1,Left_off
1178404,PP Chawla,2,Right_leg
1178404,RA Jadeja,0,Left_leg
1178404,SN Thakur,3,Right_medium
1178404,SP Narine,2,Right_off
1178405,A Mishra,0,Right_leg
1178405,Abhishek Sharma,1,Left_off
1178405,AR Patel,0,Left_off
1178405,B Kumar,2,Right_medium
1178405,CH Morris,3,Right_medium
1178405,DJ Hooda,0,Right_off
1178405,I Sharma,0,Right_medium
1178405,K Rabada,4,Right_medium
1178405,KK Ahmed,3,Left_medium
1178405,KMA Paul,3,Right_medium
1178405,Rashid Khan,1,Right_leg
1178405,Sandeep Sharma,0,Right_medium
1178405,V Shankar,0,Right_medium
1178406,HH Pandya,1,Right_medium
1178406,JJ Bumrah,0,Right_medium
1178406,JP Behrendorff,1,Left_medium
1178406,KH Pandya,0,Left_off
1178406,MM Ali,2,Right_off
1178406,Mohammed Siraj,1,Right_medium
1178406,NA Saini,0,Right_medium
1178406,P Negi,0,Left_off
1178406,RD Chahar,0,Right_leg
1178406,SL Malinga,5,Right_medium
1178406,UT Yadav,0,Right_medium
1178406,YS Chahal,2,Right_leg
1178407,Arshdeep Singh,2,Left_medium
1178407,DS Kulkarni,1,Right_medium
1178407,IS Sodhi,1,Right_leg
1178407,JC Archer,3,Right_medium
1178407,JD Unadkat,1,Left_medium
1178407,M Ashwin,1,Right_leg
1178407,Mandeep Singh,0,Right_medium
1178407,Mohammed Shami,2,Right_medium
1178407,Mujeeb Ur Rahman,0,Right_leg
1178407,R Ashwin,2,Right_off
1178407,S Gopal,0,Right_leg
1178408,B Kumar,0,Right_medium
1178408,DL Chahar,1,Right_medium
1178408,Imran Tahir,2,Right_leg
1178408,KK Ahmed,1,Left_medium
1178408,KV Sharma,1,Right_leg
1178408,RA Jadeja,0,Left_leg
1178408,Rashid Khan,2,Right_leg
1178408,S Nadeem,1,Left_leg
1178408,Sandeep Sharma,0,Right_medium
1178408,SN Thakur,0,Right_medium
1178408,V Shankar,1,Right_medium
1178409,A Mishra,1,Right_leg
1178409,AR Patel,2,Left_off
1178409,CH Morris,0,Right_medium
1178409,HH Pandya,1,Right_medium
1178409,I Sharma,0,Right_medium
1178409,J Yadav,0,Right_off
1178409,JJ Bumrah,3,Right_medium
1178409,K Rabada,2,Right_medium
1178409,KH Pandya,1,Left_off
1178409,KMA Paul,0,Right_medium
1178409,RD Chahar,3,Right_leg
1178409,SL Malinga,1,Right_medium
1178410,AD Russell,1,Right_medium
1178410,DW Steyn,2,Right_medium
1178410,HF Gurney,1,Left_medium
1178410,Kuldeep Yadav,1,Left_leg
1178410,M Prasidh Krishna,0,Right_medium
1178410,MM Ali,1,Right_off
1178410,Mohammed Siraj,0,Right_medium
1178410,MP Stoinis,1,Right_medium
1178410,NA Saini,1,Right_medium
1178410,PP Chawla,0,Right_leg
1178410,SP Narine,1,Right_off
1178410,YS Chahal,0,Right_leg
1178411,DS Kulkarni,0,Right_medium
1178411,HH Pandya,1,Right_medium
1178411,JC Archer,1,Right_medium
1178411,JD Unadkat,1,Left_medium
1178411,JJ Bumrah,1,Right_medium
1178411,KH Pandya,0,Left_off
1178411,M Markande,0,Right_leg
1178411,R Parag,0,Right_off
1178411,RD Chahar,3,Right_leg
1178411,S Gopal,2,Right_leg
1178411,SL Malinga,0,Right_medium
1178411,STR Binny,1,Right_medium
1178412,A Mishra,0,Right_leg
1178412,AR Patel,2,Left_off
1178412,GC Viljoen,3,Right_medium
1178412,Harpreet Brar,0,Left_off
1178412,I Sharma,0,Right_medium
1178412,K Rabada,2,Right_medium
1178412,M Ashwin,0,Right_leg
1178412,Mohammed Shami,2,Right_medium
1178412,R Ashwin,0,Right_off
1178412,S Lamichhane,3,Right_leg
1178412,SE Rutherford,0,Right_medium
1178412,SM Curran,0,Left_medium
1178413,AD Russell,0,Right_medium
1178413,B Kumar,2,Right_medium
1178413,HF Gurney,0,Left_medium
1178413,KC Cariappa,0,Right_leg
1178413,KK Ahmed,3,Left_medium
1178413,PP Chawla,0,Right_leg
1178413,Rashid Khan,1,Right_leg
1178413,S Nadeem,1,Left_leg
1178413,Sandeep Sharma,1,Right_medium
1178413,SP Narine,0,Right_off
1178413,Y Prithvi Raj,1,Left_medium
1178414,DJ Bravo,2,Right_medium
1178414,DL Chahar,2,Right_medium
1178414,DW Steyn,2,Right_medium
1178414,Imran Tahir,1,Right_leg
1178414,MP Stoinis,0,Right_medium
1178414,NA Saini,2,Right_medium
1178414,P Negi,0,Left_off
1178414,RA Jadeja,2,Left_leg
1178414,SN Thakur,0,Right_medium
1178414,UT Yadav,3,Right_medium
1178414,YS Chahal,1,Right_leg
1178415,A Mishra,0,Right_leg
1178415,AR Patel,1,Left_off
1178415,CH Morris,1,Right_medium
1178415,DS Kulkarni,1,Right_medium
1178415,I Sharma,1,Right_medium
1178415,JC Archer,0,Right_medium
1178415,JD Unadkat,0,Left_medium
1178415,K Rabada,3,Right_medium
1178415,R Parag,1,Right_off
1178415,S Gopal,2,Right_leg
1178415,SE Rutherford,0,Right_medium
1178415,STR Binny,0,Right_medium
1178416,B Kumar,2,Right_medium
1178416,DJ Bravo,0,Right_medium
1178416,DL Chahar,1,Right_medium
1178416,Harbhajan Singh,2,Right_off
1178416,Imran Tahir,0,Right_leg
1178416,KK Ahmed,0,Left_medium
1178416,RA Jadeja,0,Left_leg
1178416,Rashid Khan,1,Right_leg
1178416,Sandeep Sharma,1,Right_medium
1178416,Shakib Al Hasan,0,Left_leg
1178417,AS Rajpoot,0,Right_medium
1178417,GC Viljoen,1,Right_medium
1178417,M Ashwin,1,Right_leg
1178417,MM Ali,1,Right_off
1178417,Mohammed Shami,1,Right_medium
1178417,MP Stoinis,1,Right_medium
1178417,NA Saini,2,Right_medium
1178417,R Ashwin,1,Right_off
1178417,TG Southee,0,Right_medium
1178417,UT Yadav,3,Right_medium
1178417,Washington Sundar,0,Right_off
1178417,YS Chahal,0,Right_leg
1178418,AD Russell,1,Right_medium
1178418,CR Brathwaite,0,Right_medium
1178418,JC Archer,1,Right_medium
1178418,JD Unadkat,1,Left_medium
1178418,M Prasidh Krishna,1,Right_medium
1178418,N Rana,0,Right_off
1178418,O Thomas,1,Right_medium
1178418,PP Chawla,3,Right_leg
1178418,R Parag,0,Right_off
1178418,S Gopal,1,Right_leg
1178418,SP Narine,2,Right_off
1178418,VR Aaron,2,Right_medium
1178418,Y Prithvi Raj,0,Left_medium
1178419,AS Roy,1,Left_off
1178419,DJ Bravo,0,Right_medium
1178419,DL Chahar,1,Right_medium
1178419,Harbhajan Singh,0,Right_off
1178419,HH Pandya,1,Right_medium
1178419,Imran Tahir,1,Right_leg
1178419,JJ Bumrah,2,Right_medium
1178419,KH Pandya,2,Left_off
1178419,MJ Santner,2,Left_off
1178419,RD Chahar,0,Right_leg
1178419,SL Malinga,4,Right_medium
1178420,B Kumar,0,Right_medium
1178420,JD Unadkat,2,Left_medium
1178420,KK Ahmed,1,Left_medium
1178420,O Thomas,2,Right_medium
1178420,R Parag,0,Right_off
1178420,Rashid Khan,1,Right_leg
1178420,S Gopal,2,Right_leg
1178420,S Kaul,0,Right_medium
1178420,Shakib Al Hasan,1,Left_leg
1178420,STR Binny,0,Right_medium
1178420,VR Aaron,2,Right_medium
1178421,A Mishra,2,Right_leg
1178421,AR Patel,1,Left_off
1178421,I Sharma,1,Right_medium
1178421,K Rabada,2,Right_medium
1178421,MP Stoinis,0,Right_medium
1178421,NA Saini,1,Right_medium
1178421,S Dube,0,Right_medium
1178421,S Lamichhane,0,Right_leg
1178421,SE Rutherford,1,Right_medium
1178421,UT Yadav,1,Right_medium
1178421,Washington Sundar,1,Right_off
1178421,YS Chahal,2,Right_leg
1178422,AD Russell,2,Right_medium
1178422,BB Sran,0,Left_medium
1178422,HF Gurney,2,Left_medium
1178422,HH Pandya,1,Right_medium
1178422,JJ Bumrah,0,Right_medium
1178422,KH Pandya,0,Left_off
1178422,PP Chawla,1,Right_leg
1178422,RD Chahar,1,Right_leg
1178422,S Sandeep Warrier,0,Right_medium
1178422,SL Malinga,0,Right_medium
1178422,SP Narine,2,Right_off
1178423,Abhishek Sharma,0,Left_off
1178423,Arshdeep Singh,1,Left_medium
1178423,B Kumar,0,Right_medium
1178423,KK Ahmed,3,Left_medium
1178423,M Ashwin,1,Right_leg
1178423,Mohammad Nabi,0,Right_off
1178423,Mohammed Shami,2,Right_medium
1178423,Mujeeb Ur Rahman,0,Right_leg
1178423,R Ashwin,2,Right_off
1178423,Rashid Khan,3,Right_leg
1178423,Sandeep Sharma,2,Right_medium
1178424,JD Unadkat,1,Left_medium
1178424,K Khejroliya,0,Left_medium
1178424,NA Saini,0,Right_medium
1178424,O Thomas,2,Right_medium
1178424,R Parag,1,Right_off
1178424,S Gopal,3,Right_leg
1178424,UT Yadav,0,Right_medium
1178424,VR Aaron,0,Right_medium
1178424,YS Chahal,1,Right_leg
1178425,A Mishra,0,Right_leg
1178425,AR Patel,1,Left_off
1178425,CH Morris,1,Right_medium
1178425,DJ Bravo,1,Right_medium
1178425,DL Chahar,1,Right_medium
1178425,Harbhajan Singh,1,Right_off
1178425,Imran Tahir,4,Right_leg
1178425,J Suchith,2,Left_off
1178425,RA Jadeja,3,Left_leg
1178425,SE Rutherford,0,Right_medium
1178425,TA Boult,0,Left_medium
1178426,B Kumar,1,Right_medium
1178426,Basil Thampi,0,Right_medium
1178426,BB Sran,0,Left_medium
1178426,HH Pandya,2,Right_medium
1178426,JJ Bumrah,2,Right_medium
1178426,KH Pandya,2,Left_off
1178426,KK Ahmed,3,Left_medium
1178426,Mohammad Nabi,1,Right_off
